JPMS019M,JPMS019M-MOBPP,MOBPP,0,2,2
JPMS019M,JPMS019M-ROAMLIMS,ROAMLIMS,0,0,1
JPMS019M,JPMS019M-SRVOPTS,SRVOPTS,0,0,10
JPMS020M,JPMS020M-MOBPP,MOBPP,0,2,2
JPMS020M,JPMS020M-ROAMLIMS,ROAMLIMS,0,0,1
JPMS020M,JPMS020M-SRVOPTS,SRVOPTS,0,0,10
JPMS021M,JPMS021M-MOBPP,MOBPP,1,1,1
JPMS021M,JPMS021M-ROAMLIMS,ROAMLIMS,0,2,2
JPMS021M,JPMS021M-SRVOPTS,SRVOPTS,0,0,14
JPMS025M,JPMS025M-MOBBOOST,MOBBOOST,0,0,10
JPMS025M,JPMS025M-MOBSRV,MOBSRV,0,2,2
JPMS025M,JPMS025M-ROAMLIMS,ROAMLIMS,0,0,1
JPMS025M,JPMS025M-SRVOPTS,SRVOPTS,0,0,10
JPMS026M,JPMS026M-MOBBOOST,MOBBOOST,0,0,10
JPMS026M,JPMS026M-MOBSRV,MOBSRV,0,2,2
JPMS026M,JPMS026M-ROAMLIMS,ROAMLIMS,0,0,1
JPMS026M,JPMS026M-SRVOPTS,SRVOPTS,0,0,10
JPMS027M,JPMS027M-MOBBOOST,MOBBOOST,0,0,10
JPMS027M,JPMS027M-MOBSRV,MOBSRV,0,2,2
JPMS027M,JPMS027M-ROAMLIMS,ROAMLIMS,0,0,1
JPMS027M,JPMS027M-SRVOPTS,SRVOPTS,0,0,10
JPMS028M,JPMS028M-MOBBOOST,MOBBOOST,0,0,10
JPMS028M,JPMS028M-MOBSRV,MOBSRV,0,2,2
JPMS028M,JPMS028M-ROAMLIMS,ROAMLIMS,0,0,1
JPMS028M,JPMS028M-SRVOPTS,SRVOPTS,0,0,10
JPMS029M,JPMS029M-MOBBOOST,MOBBOOST,0,0,10
JPMS029M,JPMS029M-MOBSRV,MOBSRV,0,2,2
JPMS029M,JPMS029M-ROAMLIMS,ROAMLIMS,0,0,1
JPMS029M,JPMS029M-SRVOPTS,SRVOPTS,0,0,10
JPMS030M,JPMS030M-MOBBOOST,MOBBOOST,0,0,10
JPMS030M,JPMS030M-MOBSRV,MOBSRV,0,2,2
JPMS030M,JPMS030M-ROAMLIMS,ROAMLIMS,0,0,1
JPMS030M,JPMS030M-SRVOPTS,SRVOPTS,0,0,10
JPMS031M,JPMS031M-MOBBOOST,MOBBOOST,0,0,10
JPMS031M,JPMS031M-MOBSRV,MOBSRV,0,2,2
JPMS031M,JPMS031M-ROAMLIMS,ROAMLIMS,0,0,1
JPMS031M,JPMS031M-SRVOPTS,SRVOPTS,0,0,10
JPMS032M,JPMS032M-MOBBOOST,MOBBOOST,0,0,10
JPMS032M,JPMS032M-MOBSRV,MOBSRV,0,2,2
JPMS032M,JPMS032M-ROAMLIMS,ROAMLIMS,0,0,1
JPMS032M,JPMS032M-SRVOPTS,SRVOPTS,0,0,10
JPMS033M,JPMS033M-MOBBOOST,MOBBOOST,0,0,10
JPMS033M,JPMS033M-MOBSRV,MOBSRV,0,2,2
JPMS033M,JPMS033M-ROAMLIMS,ROAMLIMS,0,0,1
JPMS033M,JPMS033M-SRVOPTS,SRVOPTS,0,0,10
JPMS034M,JPMS034M-MOBBOOST,MOBBOOST,0,0,10
JPMS034M,JPMS034M-MOBSRV,MOBSRV,0,2,2
JPMS034M,JPMS034M-ROAMLIMS,ROAMLIMS,0,0,1
JPMS034M,JPMS034M-SRVOPTS,SRVOPTS,0,0,10
JPMS035M,JPMS035M-MOBBOOST,MOBBOOST,0,0,10
JPMS035M,JPMS035M-MOBSRV,MOBSRV,0,2,2
JPMS035M,JPMS035M-ROAMLIMS,ROAMLIMS,0,0,1
JPMS035M,JPMS035M-SRVOPTS,SRVOPTS,0,0,10
JPMS036M,JPMS036M-MOBBOOST,MOBBOOST,0,0,10
JPMS036M,JPMS036M-MOBSRV,MOBSRV,0,2,2
JPMS036M,JPMS036M-ROAMLIMS,ROAMLIMS,0,0,1
JPMS036M,JPMS036M-SRVOPTS,SRVOPTS,0,0,10
JPMS037M,JPMS037M-MOBPP,MOBPP,0,2,2
JPMS037M,JPMS037M-ROAMLIMS,ROAMLIMS,0,0,1
JPMS037M,JPMS037M-SRVOPTS,SRVOPTS,0,0,10
JPMS038M,JPMS038M-MOBPP,MOBPP,0,2,2
JPMS038M,JPMS038M-ROAMLIMS,ROAMLIMS,0,0,1
JPMS038M,JPMS038M-SRVOPTS,SRVOPTS,0,0,10
JPMS040M,JPMS040M-MOBBOOST,MOBBOOST,0,0,10
JPMS040M,JPMS040M-MOBOPTS,MOBOPTS,0,0,10
JPMS040M,JPMS040M-MOBPLN,MOBPLN,1,1,1
JPMS040M,JPMS040M-MOBSERV,MOBSERV,0,2,2
JPMS041M,JPMS041M-MOBBOOST,MOBBOOST,0,0,10
JPMS041M,JPMS041M-MOBOPTS,MOBOPTS,0,0,10
JPMS041M,JPMS041M-MOBPLN,MOBPLN,1,1,1
JPMS041M,JPMS041M-MOBSERV,MOBSERV,0,2,2
JPMS042M,JPMS042M-MOBBOOST,MOBBOOST,0,0,10
JPMS042M,JPMS042M-MOBOPTS,MOBOPTS,0,0,10
JPMS042M,JPMS042M-MOBPLN,MOBPLN,1,1,1
JPMS042M,JPMS042M-MOBSERV,MOBSERV,0,2,2
JPMS043M,JPMS043M-MOBBOOST,MOBBOOST,0,0,10
JPMS043M,JPMS043M-MOBOPTS,MOBOPTS,0,0,10
JPMS043M,JPMS043M-MOBPLN,MOBPLN,1,1,1
JPMS043M,JPMS043M-MOBSERV,MOBSERV,0,2,2
JPMS045M,JPMS045M-MOBBOOST,MOBBOOST,0,0,10
JPMS045M,JPMS045M-MOBOPTS,MOBOPTS,0,0,10
JPMS045M,JPMS045M-MOBPLN,MOBPLN,1,1,1
JPMS045M,JPMS045M-MOBSERV,MOBSERV,0,2,2
JPMS046M,JPMS046M-HSAP13,HSAP13,0,0,0
JPMS046M,JPMS046M-HSAPSE,HSAPSE,0,0,0
JPMS046M,JPMS046M-HSOTHER,HSOTHER,0,0,0
JPMS046M,JPMS046M-HSSSA,HSSSA,0,0,0
JPMS046M,JPMS046M-HSSSFE,HSSSFE,0,0,0
JPMS046M,JPMS046M-HSSSS21,HSSSS21,0,0,0
JPMS046M,JPMS046M-HSSSS22,HSSSS22,0,0,0
JPMS046M,JPMS046M-HSSSZ,HSSSZ,0,0,0
JPMS046M,JPMS046M-MOBBOOST,MOBBOOST,0,0,10
JPMS046M,JPMS046M-MOBOPTS,MOBOPTS,0,0,10
JPMS046M,JPMS046M-MOBPLN,MOBPLN,1,1,1
JPMS046M,JPMS046M-MOBSERV,MOBSERV,0,2,2
JPMS047M,JPMS047M-HSAP13,HSAP13,0,0,0
JPMS047M,JPMS047M-HSAPSE,HSAPSE,0,0,0
JPMS047M,JPMS047M-HSOTHER,HSOTHER,0,0,0
JPMS047M,JPMS047M-HSSSA,HSSSA,0,0,0
JPMS047M,JPMS047M-HSSSFE,HSSSFE,0,0,0
JPMS047M,JPMS047M-HSSSS21,HSSSS21,0,0,0
JPMS047M,JPMS047M-HSSSS22,HSSSS22,0,0,0
JPMS047M,JPMS047M-HSSSZ,HSSSZ,0,0,0
JPMS047M,JPMS047M-MOBBOOST,MOBBOOST,0,0,10
JPMS047M,JPMS047M-MOBOPTS,MOBOPTS,0,0,10
JPMS047M,JPMS047M-MOBPLN,MOBPLN,1,1,1
JPMS047M,JPMS047M-MOBSERV,MOBSERV,0,2,2
JPMS048M,JPMS048M-HSAP13,HSAP13,0,0,0
JPMS048M,JPMS048M-HSAPSE,HSAPSE,0,0,0
JPMS048M,JPMS048M-HSOTHER,HSOTHER,0,0,0
JPMS048M,JPMS048M-HSSSA,HSSSA,0,0,0
JPMS048M,JPMS048M-HSSSFE,HSSSFE,0,0,0
JPMS048M,JPMS048M-HSSSS21,HSSSS21,0,0,0
JPMS048M,JPMS048M-HSSSS22,HSSSS22,0,0,0
JPMS048M,JPMS048M-HSSSZ,HSSSZ,0,0,0
JPMS048M,JPMS048M-MOBBOOST,MOBBOOST,0,0,10
JPMS048M,JPMS048M-MOBOPTS,MOBOPTS,0,0,10
JPMS048M,JPMS048M-MOBPLN,MOBPLN,1,1,1
JPMS048M,JPMS048M-MOBSERV,MOBSERV,0,2,2
JPMSLG01,JPMSLG01-MOBBBDP,MOBBBDP,0,0,0
JPMSLG01,JPMSLG01-MOBPLN,MOBPLN,0,1,1
JPMSLG01,JPMSLG01-MOBSRV,MOBSRV,0,0,0
JPMSLG01,JPMSLG01-ROAMLIMS,ROAMLIMS,0,0,0
JPMSLG01,JPMSLG01-SRVOPTS,SRVOPTS,0,0,0
JPMSLG02,JPMSLG02-MOBPP,MOBPP,0,0,0
JPMSLG02,JPMSLG02-MOBPPLN,MOBPPLN,0,0,0
JPMSLG02,JPMSLG02-ROAMLIMS,ROAMLIMS,0,0,0
JPMSLG02,JPMSLG02-SRVOPTS,SRVOPTS,0,0,0
GPMS037M,GPMS037M-SRVOPTS,SRVOPTS,0,0,9
