G053022,G053022,SRVOPTS,COMPGROUP,COMPGROUP,PRODUCT_ATTRIBUTE
G053022,G053022,Show,DI_YES,Digital Display,DT_DISPLAY
G053022,G053022,Guernsey,IS_GSY,Island,DT_ISLAND
G053022,G053022,Mobile Addon,PG_MOBADD,Product Group,DT_PRODGRP
G053022,G053022,Current,PH_CURR,Product Phase,DT_PHASE
G053022,G053022,Usage Bar,PS_BAR,Product Sub Group,DT_PRODSUB
G053022,G053022,Addon,PT_ADDON,Product Type,DT_PRODTYP
G053022,G053022,Pay monthly,PlanPost,Plan type,PLAN_TYPE
G053022,G053022,Pay as you go,PlanPre,Plan type,PLAN_TYPE
G053022,G053022,Packaged,ST_PACKAGE,Product Sale Type,DT_SALETYP
G053030,G053030,MOBOPTS,COMPGROUP,COMPGROUP,PRODUCT_ATTRIBUTE
G053030,G053030,SRVOPTS,COMPGROUP,COMPGROUP,PRODUCT_ATTRIBUTE
G053030,G053030,Show,DI_YES,Digital Display,DT_DISPLAY
G053030,G053030,Guernsey,IS_GSY,Island,DT_ISLAND
G053030,G053030,Mobile Addon,PG_MOBADD,Product Group,DT_PRODGRP
G053030,G053030,Current,PH_CURR,Product Phase,DT_PHASE
G053030,G053030,Usage Bar,PS_BAR,Product Sub Group,DT_PRODSUB
G053030,G053030,Addon,PT_ADDON,Product Type,DT_PRODTYP
G053030,G053030,Pay monthly,PlanPost,Plan type,PLAN_TYPE
G053030,G053030,Pay as you go,PlanPre,Plan type,PLAN_TYPE
G053030,G053030,Packaged,ST_PACKAGE,Product Sale Type,DT_SALETYP
G054500,G054500,MOBOPTS,COMPGROUP,COMPGROUP,PRODUCT_ATTRIBUTE
G054500,G054500,SRVOPTS,COMPGROUP,COMPGROUP,PRODUCT_ATTRIBUTE
G057020,G057020,MOBPPLN,COMPGROUP,COMPGROUP,PRODUCT_ATTRIBUTE
G057020,G057020,Show,DI_YES,Digital Display,DT_DISPLAY
G057020,G057020,Guernsey,IS_GSY,Island,DT_ISLAND
G057020,G057020,Mobile PAYG,PG_MOBPAYG,Product Group,DT_PRODGRP
G057020,G057020,Legacy,PH_LEGACY,Product Phase,DT_PHASE
G057020,G057020,Mobile Bband,PS_MOBB,Product Sub Group,DT_PRODSUB
G057020,G057020,Plan,PT_PLAN,Product Type,DT_PRODTYP
G057020,G057020,Packaged,ST_PACKAGE,Product Sale Type,DT_SALETYP
G057046,G057046,MOBPP,COMPGROUP,COMPGROUP,PRODUCT_ATTRIBUTE
G057046,G057046,Show,DI_YES,Digital Display,DT_DISPLAY
G057046,G057046,Guernsey,IS_GSY,Island,DT_ISLAND
G057046,G057046,Mobile plan,MobAll,Main service,P_CATEGORY
G057046,G057046,Mobile prepaid,MobPre,Main service,P_CATEGORY
G057046,G057046,Mobile PAYG,PG_MOBPAYG,Product Group,DT_PRODGRP
G057046,G057046,Current,PH_CURR,Product Phase,DT_PHASE
G057046,G057046,PAYG Rewards,PS_REWARD,Product Sub Group,DT_PRODSUB
G057046,G057046,Plan,PT_PLAN,Product Type,DT_PRODTYP
G057046,G057046,Pay as you go,PlanPre,Plan type,PLAN_TYPE
G057046,G057046,Packaged,ST_PACKAGE,Product Sale Type,DT_SALETYP
G057056,G057056,MOBPPLN,COMPGROUP,COMPGROUP,PRODUCT_ATTRIBUTE
G057181,G057181,MOBBBDP,COMPGROUP,COMPGROUP,PRODUCT_ATTRIBUTE
G057181,G057181,Show,DI_YES,Digital Display,DT_DISPLAY
G057181,G057181,Guernsey,IS_GSY,Island,DT_ISLAND
G057181,G057181,Mobile PAYM,PG_MOBPAYM,Product Group,DT_PRODGRP
G057181,G057181,Legacy,PH_LEGACY,Product Phase,DT_PHASE
G057181,G057181,Mobile Bband,PS_MOBB,Product Sub Group,DT_PRODSUB
G057181,G057181,Plan,PT_PLAN,Product Type,DT_PRODTYP
G057181,G057181,Packaged,ST_PACKAGE,Product Sale Type,DT_SALETYP
G057184,G057184,MOBBBDP,COMPGROUP,COMPGROUP,PRODUCT_ATTRIBUTE
G057185,G057185,4G plan,4GPlan,Main service,P_CATEGORY
G057185,G057185,MOBBBDP,COMPGROUP,COMPGROUP,PRODUCT_ATTRIBUTE
G057185,G057185,Guernsey,IS_GSY,Island,DT_ISLAND
G057185,G057185,Mobile PAYM,PG_MOBPAYM,Product Group,DT_PRODGRP
G057185,G057185,Current,PH_CURR,Product Phase,DT_PHASE
G057185,G057185,Mobile Bband,PS_MOBB,Product Sub Group,DT_PRODSUB
G057185,G057185,Plan,PT_PLAN,Product Type,DT_PRODTYP
G057185,G057185,Packaged,ST_PACKAGE,Product Sale Type,DT_SALETYP
G057186,G057186,MOBBBDP,COMPGROUP,COMPGROUP,PRODUCT_ATTRIBUTE
G057186,G057186,Show,DI_YES,Digital Display,DT_DISPLAY
G057186,G057186,Guernsey,IS_GSY,Island,DT_ISLAND
G057186,G057186,Mobile PAYM,PG_MOBPAYM,Product Group,DT_PRODGRP
G057186,G057186,Legacy,PH_LEGACY,Product Phase,DT_PHASE
G057186,G057186,Mobile Bband,PS_MOBB,Product Sub Group,DT_PRODSUB
G057186,G057186,Plan,PT_PLAN,Product Type,DT_PRODTYP
G057186,G057186,Packaged,ST_PACKAGE,Product Sale Type,DT_SALETYP
