G101649B,G101649B-P3,G101649B-P3-5,12 Instalments Totalling,P3,OneTime,12,5,468,0,CHARGE_PERIOD,'2023-11-30 00:00:00',,GNO,0,GBP,468,468,Active,GBP,468,CONTRACT_Y
G101649B,G101649B-P4,G101649B-P4-5,24 Instalments Totalling,P4,OneTime,24,5,468,0,CHARGE_PERIOD,'2023-11-30 00:00:00',,GNO,0,GBP,468,468,Active,GBP,468,CONTRACT_Y
G101649B,G101649B-P5,G101649B-P5-5,Purchase (No Contract),P5,OneTime,0,5,599,0,CHARGE_PERIOD,'2023-11-30 00:00:00',,GNO,0,GBP,599,599,Active,GBP,599,CONTRACT_N
G101649B,G101649B-P6,G101649B-P6-5,36 Instalments Totalling,P6,OneTime,36,5,468,0,CHARGE_PERIOD,'2023-11-30 00:00:00',,GNO,0,GBP,468,468,Active,GBP,468,CONTRACT_Y
G101685,G101685-P1,G101685-P1-3,Purchase (Monthly Rolling),P1,OneTime,0,3,179,0,CHARGE_PERIOD,'2023-02-15 00:00:00',,GNO,0,GBP,179,179,Active,GBP,179,CONTRACT_N
G101685,G101685-P3,G101685-P3-3,12 Instalments Totalling,P3,OneTime,12,3,180,0,CHARGE_PERIOD,'2023-02-15 00:00:00',,GNO,0,GBP,180,180,Active,GBP,180,CONTRACT_Y
G101685,G101685-P4,G101685-P4-3,24 Instalments Totalling,P4,OneTime,24,3,180,0,CHARGE_PERIOD,'2023-02-15 00:00:00',,GNO,0,GBP,180,180,Active,GBP,180,CONTRACT_Y
G101685,G101685-P5,G101685-P5-3,Purchase (No Contract),P5,OneTime,0,3,179,0,CHARGE_PERIOD,'2023-02-15 00:00:00',,GNO,0,GBP,179,179,Active,GBP,179,CONTRACT_N
G101685,G101685-P6,G101685-P6-3,36 Instalments Totalling,P6,OneTime,36,3,180,0,CHARGE_PERIOD,'2023-02-15 00:00:00',,GNO,0,GBP,180,180,Active,GBP,180,CONTRACT_Y
G101726,G101726-P1,G101726-P1-1,Purchase (Monthly Rolling),P1,OneTime,0,1,29,0,CHARGE_PERIOD,'2005-01-01 00:00:00',,GNO,0,GBP,29,29,Active,GBP,29,CONTRACT_N
G101726,G101726-P3,G101726-P3-1,12 Instalments Totalling,P3,OneTime,12,1,27,0,CHARGE_PERIOD,'2005-01-01 00:00:00',,GNO,0,GBP,27,27,Active,GBP,27,CONTRACT_Y
G101726,G101726-P4,G101726-P4-1,24 Instalments Totalling,P4,OneTime,24,1,27,0,CHARGE_PERIOD,'2005-01-01 00:00:00',,GNO,0,GBP,27,27,Active,GBP,27,CONTRACT_Y
G101726,G101726-P5,G101726-P5-1,Purchase (No Contract),P5,OneTime,0,1,29,0,CHARGE_PERIOD,'2005-01-01 00:00:00',,GNO,0,GBP,29,29,Active,GBP,29,CONTRACT_N
G101726,G101726-P6,G101726-P6-1,36 Instalments Totalling,P6,OneTime,36,1,27,0,CHARGE_PERIOD,'2005-01-01 00:00:00',,GNO,0,GBP,27,27,Active,GBP,27,CONTRACT_Y
G101728,G101728-P1,G101728-P1-1,Purchase (Monthly Rolling),P1,OneTime,0,1,15,0,CHARGE_PERIOD,'2005-01-01 00:00:00',,GNO,0,GBP,15,15,Active,GBP,15,CONTRACT_N
G101728,G101728-P3,G101728-P3-1,12 Instalments Totalling,P3,OneTime,12,1,18,0,CHARGE_PERIOD,'2005-01-01 00:00:00',,GNO,0,GBP,18,18,Active,GBP,18,CONTRACT_Y
G101728,G101728-P4,G101728-P4-1,24 Instalments Totalling,P4,OneTime,24,1,18,0,CHARGE_PERIOD,'2005-01-01 00:00:00',,GNO,0,GBP,18,18,Active,GBP,18,CONTRACT_Y
G101728,G101728-P5,G101728-P5-1,Purchase (No Contract),P5,OneTime,0,1,15,0,CHARGE_PERIOD,'2005-01-01 00:00:00',,GNO,0,GBP,15,15,Active,GBP,15,CONTRACT_N
G101728,G101728-P6,G101728-P6-1,36 Instalments Totalling,P6,OneTime,36,1,18,0,CHARGE_PERIOD,'2005-01-01 00:00:00',,GNO,0,GBP,18,18,Active,GBP,18,CONTRACT_Y
G101765A,G101765A-P1,G101765A-P1-5,Purchase (Monthly Rolling),P1,OneTime,0,5,409,0,CHARGE_PERIOD,'2023-02-15 00:00:00',,GNO,0,GBP,409,409,Active,GBP,409,CONTRACT_N
G101765A,G101765A-P3,G101765A-P3-5,12 Instalments Totalling,P3,OneTime,12,5,396,0,CHARGE_PERIOD,'2023-02-15 00:00:00',,GNO,0,GBP,396,396,Active,GBP,396,CONTRACT_Y
G101765A,G101765A-P4,G101765A-P4-5,24 Instalments Totalling,P4,OneTime,24,5,396,0,CHARGE_PERIOD,'2023-02-15 00:00:00',,GNO,0,GBP,396,396,Active,GBP,396,CONTRACT_Y
G101765A,G101765A-P5,G101765A-P5-5,Purchase (No Contract),P5,OneTime,0,5,409,0,CHARGE_PERIOD,'2023-02-15 00:00:00',,GNO,0,GBP,409,409,Active,GBP,409,CONTRACT_N
G101765A,G101765A-P6,G101765A-P6-5,36 Instalments Totalling,P6,OneTime,36,5,396,0,CHARGE_PERIOD,'2023-02-15 00:00:00',,GNO,0,GBP,396,396,Active,GBP,396,CONTRACT_Y
G101765B,G101765B-P1,G101765B-P1-4,Purchase (Monthly Rolling),P1,OneTime,0,4,409,0,CHARGE_PERIOD,'2023-02-15 00:00:00',,GNO,0,GBP,409,409,Active,GBP,409,CONTRACT_N
G101765B,G101765B-P3,G101765B-P3-4,12 Instalments Totalling,P3,OneTime,12,4,396,0,CHARGE_PERIOD,'2023-02-15 00:00:00',,GNO,0,GBP,396,396,Active,GBP,396,CONTRACT_Y
G101765B,G101765B-P4,G101765B-P4-4,24 Instalments Totalling,P4,OneTime,24,4,396,0,CHARGE_PERIOD,'2023-02-15 00:00:00',,GNO,0,GBP,396,396,Active,GBP,396,CONTRACT_Y
G101765B,G101765B-P5,G101765B-P5-4,Purchase (No Contract),P5,OneTime,0,4,409,0,CHARGE_PERIOD,'2023-02-15 00:00:00',,GNO,0,GBP,409,409,Active,GBP,409,CONTRACT_N
G101765B,G101765B-P6,G101765B-P6-4,36 Instalments Totalling,P6,OneTime,36,4,396,0,CHARGE_PERIOD,'2023-02-15 00:00:00',,GNO,0,GBP,396,396,Active,GBP,396,CONTRACT_Y
G101765C,G101765C-P1,G101765C-P1-4,Purchase (Monthly Rolling),P1,OneTime,0,4,409,0,CHARGE_PERIOD,'2023-02-15 00:00:00',,GNO,0,GBP,409,409,Active,GBP,409,CONTRACT_N
